gpu,batch_size,torch,transformers,attn_impl,lang_id,method,trr,sample_idx,temp_c,dur_s,n_sil,n_sph,n_decoder_tokens,iter_idx,metric,ms
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.30,7,72,22.80,359,1141,-1,7,enc,80.1966
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.30,7,72,22.80,359,1141,-1,8,enc,80.2086
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.30,7,72,22.80,359,1141,-1,9,enc,79.6987
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,0,enc,73.2465
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,1,enc,73.6142
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,2,enc,73.6317
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,3,enc,73.3737
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,4,enc,73.1546
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,5,enc,73.2795
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,6,enc,78.9309
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,7,enc,78.9607
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,8,enc,74.1746
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.40,7,72,22.80,359,1141,-1,9,enc,73.5775
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,0,enc,92.5603
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,1,enc,92.7499
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,2,enc,92.6085
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,3,enc,92.4969
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,4,enc,105.5109
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,5,enc,94.8692
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,6,enc,92.9956
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,7,enc,92.6802
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,8,enc,92.5999
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,0,68,15.12,743,757,-1,9,enc,92.6495
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,0,enc,86.9571
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,1,enc,86.3601
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,2,enc,85.4641
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,3,enc,84.3151
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,4,enc,84.7410
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,5,enc,84.5312
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,6,enc,84.3519
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,7,enc,84.3537
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,8,enc,84.3817
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,0,68,15.12,743,757,-1,9,enc,85.2890
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,0,enc,78.8312
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,1,enc,79.2474
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,2,enc,78.7462
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,3,enc,78.2674
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,4,enc,78.7261
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,5,enc,78.7098
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,6,enc,78.7415
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,7,enc,79.5013
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,8,enc,80.3604
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,0,68,15.12,743,757,-1,9,enc,80.2632
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,0,enc,73.2365
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,1,enc,73.7411
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,2,enc,73.4003
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,3,enc,73.8161
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,4,enc,74.1048
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,5,enc,74.0646
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,6,enc,74.6478
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,7,enc,74.4119
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,8,enc,74.5769
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,0,68,15.12,743,757,-1,9,enc,74.4561
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,0,enc,94.0081
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,1,enc,93.6325
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,2,enc,94.1649
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,3,enc,94.0657
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,4,enc,93.8895
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,5,enc,93.5452
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,6,enc,94.1423
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,7,enc,94.5029
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,8,enc,94.6759
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,1,73,16.32,712,788,-1,9,enc,94.3688
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,0,enc,84.6784
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,1,enc,84.4780
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,2,enc,84.8476
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,3,enc,84.8968
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,4,enc,86.1160
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,5,enc,93.3967
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,6,enc,84.9121
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,7,enc,84.4591
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,8,enc,84.6920
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,1,73,16.32,712,788,-1,9,enc,84.4192
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,0,enc,79.3876
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,1,enc,81.5841
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,2,enc,81.1172
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,3,enc,79.8720
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,4,enc,79.1818
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,5,enc,79.0446
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,6,enc,78.9811
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,7,enc,79.0897
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,8,enc,78.5183
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,1,73,16.32,712,788,-1,9,enc,78.7383
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,0,enc,74.9477
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,1,enc,74.4448
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,2,enc,74.0137
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,3,enc,73.8775
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,4,enc,73.4811
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,5,enc,73.5007
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,6,enc,73.7905
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,7,enc,73.8669
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,8,enc,73.8181
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,1,73,16.32,712,788,-1,9,enc,73.3887
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,0,enc,95.6928
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,1,enc,95.5525
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,2,enc,94.8613
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,3,enc,94.1106
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,4,enc,93.8935
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,5,enc,93.1994
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,6,enc,93.6099
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,7,enc,93.9407
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,8,enc,94.0573
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,2,74,29.58,21,1479,-1,9,enc,94.6872
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,0,enc,85.3443
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,1,enc,84.5763
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,2,enc,84.6551
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,3,enc,85.0749
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,4,enc,85.5460
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,5,enc,85.6453
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,6,enc,86.3754
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,7,enc,86.3036
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,8,enc,85.9515
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,2,74,29.58,21,1479,-1,9,enc,86.0323
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,0,enc,78.9369
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,1,enc,79.1398
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,2,enc,78.7323
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,3,enc,78.9995
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,4,enc,79.3422
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,5,enc,82.1205
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,6,enc,88.0462
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,7,enc,79.3403
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,8,enc,78.8767
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,2,74,29.58,21,1479,-1,9,enc,79.1716
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,0,enc,74.1540
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,1,enc,73.4720
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,2,enc,75.1216
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,3,enc,76.4773
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,4,enc,75.9897
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,5,enc,74.6619
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,6,enc,74.0844
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,7,enc,73.6368
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,8,enc,73.8314
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,2,74,29.58,21,1479,-1,9,enc,73.6440
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,0,enc,93.7677
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,1,enc,94.5141
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,2,enc,97.1868
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,3,enc,96.2230
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,4,enc,94.7179
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,5,enc,93.5209
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,6,enc,93.3140
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,7,enc,93.8496
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,8,enc,93.4758
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,baseline,0.00,3,74,15.72,713,787,-1,9,enc,93.7714
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,0,enc,85.4576
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,1,enc,85.7334
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,2,enc,84.6641
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,3,enc,85.0615
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,4,enc,85.3688
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,5,enc,84.4090
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,6,enc,85.0575
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,7,enc,85.9607
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,8,enc,86.0252
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.20,3,74,15.72,713,787,-1,9,enc,86.8301
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,0,enc,79.2319
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,1,enc,79.3090
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,2,enc,78.8357
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,3,enc,79.5607
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,4,enc,80.1495
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,5,enc,80.4649
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,6,enc,80.6431
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,7,enc,80.7955
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,8,enc,80.3205
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.30,3,74,15.72,713,787,-1,9,enc,79.9027
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,3,74,15.72,713,787,-1,0,enc,73.7075
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,3,74,15.72,713,787,-1,1,enc,73.4444
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,3,74,15.72,713,787,-1,2,enc,74.0168
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,3,74,15.72,713,787,-1,3,enc,73.9031
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ln_cd,merged,0.40,3,74,15.72,713,787,-1,4,enc,73.8478
